quality_tier,quality_score,registry_journal,title,year,doi,url,rights_class,topics,dossier_use_buckets,matched_query,abstract
B,8,Aesthetic Surgery Journal,Commentary on: Topical Nanofat Biocrème Improves Aesthetic Outcomes of Nonablative Fractionated Laser Treatment: A Preliminary Report,2020,10.1093/asj/sjz293,https://doi.org/10.1093/asj/sjz293,unknown,lasers_energy_devices,clinical_gateway_source; sales_education_support,picosecond laser aesthetic,
B,8,Aesthetic Surgery Journal,Efficacy and Pain Tolerance of Alexandrite Laser Hair Removal at Different Stages of the Menstrual Cycle,2024,10.1093/asj/sjae044,https://doi.org/10.1093/asj/sjae044,unknown,lasers_energy_devices,clinical_gateway_source; timing_maintenance,laser hair removal,"ABSTRACT Background Several different parameters play a role in the transition of hair follicles to the anagen phase, with the role of androgens, progesterone, and estrogen hormones and receptors being significant. Objectives The effectiveness of laser hair removal (LHR) and pain tolerance during procedure were investigated during 3 different phases of the menstrual cycle. Methods Forty-eight axillae were randomly divided into 3 groups: menstruation, ovulation, and luteal. Three laser sessions were performed on each axilla at a 1-month interval. Blood hormone levels were measured in the patients. An alexandrite laser was applied during LHR sessions. Before each LHR session and 1 month after the third session, hair follicles in 4-cm2 areas in the center of the axillae were counted. Patients self-assessed the pain they felt during the laser application in each session with a visual pain scale. Results The average values for hair counting in the groups were as follows (M, menstruation; O, ovulation; L, luteinization): M0 = 47.6, M1 = 27.4, M2 = 16.1, M3 = 9.9; O0 = 41.8, O1 = 21.1, O2 = 13.8, O3 = 8.6; and L0 = 49.4, L1 = 27.1, L2 = 15.1, L3 = 9.8. The average values on the visual analog scale scores in the groups were: M1 = 3.94, M2 = 3.06, M3 = 1.94; O1 = 3.50, O2 = 3.06, O3 = 1.69; and L1 = 3.63, L2 = 2.50, L3 = 1.56. Statistical analysis was conducted with Tukey post hoc analysis after analysis of variance. Conclusions The results of LHR are not affected by changes in hormone levels during the menstrual cycle in females. Although not statistically significant, it has been observed that pain tolerance during laser application is lower during the menstruation cycle. Level of Evidence: 3"
B,8,Aesthetic Surgery Journal,Efficacy of Combination Therapy With Fractional Carbon Dioxide Laser and Ultraviolet B Phototherapy for Vitiligo: A Systematic Review and Meta-Analysis,2020,10.1093/asj/sjz250,https://doi.org/10.1093/asj/sjz250,unknown,combination_therapy; lasers_energy_devices,clinical_gateway_source; combination_observation,laser filler combination,
B,8,Aesthetic Surgery Journal,Global Needs-Assessment for a Postgraduate Program on Nonsurgical Facial Aesthetics,2021,10.1093/asj/sjaa054,https://doi.org/10.1093/asj/sjaa054,unknown,injectables_neurotoxins; practice_safety,clinical_gateway_source; timing_maintenance; structured_taxonomy_support,neuromodulator facial aesthetics,"Abstract Background Standardizing training and education in nonsurgical facial aesthetic procedures during residency training has long been challenging because majority of the procedures are performed outside the usual teaching hospital settings. Several areas of refinement have been suggested and an increased need for more hands-on training identified in the available literature. Despite the growing demand for nonsurgical facial aesthetics (NSFA), it is yet to be fully integrated into standard postgraduate medical or surgical curriculum. Objectives The objective of this study was to explore the current state and the need for medical education and training of aesthetic clinicians across specialties in a formal postgraduate curriculum. Methods A mixed-method, cross-sectional, online research was conducted among physicians involved in training and practicing NSFA between July 2018 and December 2018. Focus group discussion was conducted to ensure the face and content validity of the survey items. Results The total responses collected in the trainer’s group was 179 and 496 in the trainee’s group. The majority of trainers (95%) and trainees (93.8%) across specialties expressed their opinion for the need of a standard postgraduate course in NSFA. Moreover, more than 55% of them felt that 12 months, with a work-based, blended learning approach, would be most suitable for training and education. Conclusions The survey results have underlined the need for specialized training in NSFA to enable clinicians to pursue independent practice with confidence. The authors recommend the inclusion of evidence-based postgraduate programs on NSFA in higher academic institutions as per their educational curriculum."
B,8,Aesthetic Surgery Journal,Introducing Platelet-Rich Stroma: Platelet-Rich Plasma (PRP) and Stromal Vascular Fraction (SVF) Combined for the Treatment of Androgenetic Alopecia,2018,10.1093/asj/sjy029,https://doi.org/10.1093/asj/sjy029,unknown,combination_therapy; regenerative_prp,safety_floor; combination_observation; structured_taxonomy_support,platelet rich plasma facial rejuvenation,
B,8,Aesthetic Surgery Journal,Outcomes Studies and Aesthetic Surgery,1996,10.1016/s1090-820x(96)70025-0,https://doi.org/10.1016/s1090-820x(96)70025-0,unknown,glp1_aesthetics,clinical_gateway_source; sales_education_support,semaglutide aesthetic surgery,
B,8,Aesthetic Surgery Journal,Peripheral Nerve Injury After Deoxycholic Acid (ATX-101) Injection in an Experimental Rat Model,2025,10.1093/asj/sjae198,https://doi.org/10.1093/asj/sjae198,unknown,body_contouring,clinical_gateway_source; timing_maintenance; structured_taxonomy_support,submental fat deoxycholic acid,"Abstract Background Deoxycholic acid (ATX-101) is a drug administered by subcutaneous injection for local fat reduction. However, ATX-101 treatment has been reported to cause marginal mandibular nerve injury with noticeable functional deficits when targeting submental fat. As a cytolytic agent with some selectivity for adipocytes, ATX-101 may damage the lipid-rich myelin surrounding peripheral nerves. Objectives The aim of this study was to characterize nerve injury caused by ATX-101 injection in an experimental rat sciatic nerve model. Methods Injuries to the sciatic nerve caused by intrafascicular and extrafascicular injections of ATX-101, and by lidocaine (positive control) and saline (negative control) injections, were compared. Nerves were harvested at a 2-week endpoint for histomorphometric analysis. Results The cross-sectional area of nerve injury was significantly increased by ATX-101 injection. The damaged areas amounted to 75% ± 15% with intrafascicular ATX-101 (P &lt; .001), 41% ± 21% with extrafascicular ATX-101 (P &lt; .01), and 38% ± 20% with positive-control lidocaine (P &lt; .01), compared with 7% ± 13% with negative-control saline. Demyelinating injury was a significant mechanism of injury in the affected nerve fibers compared with uninjured nerve fibers (P &lt; .04), but there was no difference in the axon-to-myelin area ratio between the lidocaine and ATX-101 cohorts. After 2 weeks, Wallerian degeneration was evident with only small regenerating nerve fibers present in the ATX-101-injured groups compared with saline (average fiber width, 2.54 ± 0.26 μm vs 5.03 ± 0.44 μm, P &lt; .001). Conclusions ATX-101 can cause extensive nerve injury in rats. The mechanism of action for ATX-101 does not preferentially target myelin more than other common neurotoxic agents. Appropriate knowledge of surgical anatomy and injection technique is necessary for any practitioners administering ATX-101 injections."
B,8,Aesthetic Surgery Journal,The Impact of Skin Care Product Sales in an Aesthetic Plastic Surgery Practice,2020,10.1093/asj/sjz105,https://doi.org/10.1093/asj/sjz105,unknown,practice_safety; skin_quality_peels,clinical_gateway_source,skin booster aesthetic,"Abstract Background Despite significant growth of the global skin care market, many plastic surgeons do not offer skin care products through their aesthetic practice. However, skin care products represent a significant potential revenue stream for plastic surgeons, not only by generating revenue from product sales but by improving patient retention over time and, in turn, generating additional surgical and nonsurgical revenue. Objectives The purpose of this study was to determine the financial implications that skin care sales can have for an aesthetic surgery practice. Our hypothesis was that patients making skin care purchases would generate higher non-skin care revenue than patients not purchasing skin care products. Methods A retrospective chart review was performed of all purchases made within a single aesthetic surgery practice during a 6-year period (2012-2017). Pre-tax revenue ($CAD) from each category was recorded for any patient who made a purchase during the study period. Results A total 3785 patients purchased skin care products, 5088 patients purchased nonsurgical treatments, and 3504 patients underwent surgery. Average patient spending was $720.73 (skin care), $1272.63 (nonsurgical), and $10,048.34 (surgery), respectively. Overall, patients who purchased skin care generated more revenue from the purchases of nonsurgical treatments and surgery than patients who did not purchase skin care products. Conclusions Skin care sales not only generate revenue, but over time these patients spend more on nonsurgical and surgical treatments than patients who do not purchase skin care. Skin care is an important adjuvant to nonsurgical and surgical treatments that should be considered by all aesthetic surgeons."
B,8,Aesthetic Surgery Journal,“Split-Face” Evaluation of Collagen Changes Induced by Periorbital Fractional CO2 Laser Resurfacing,2022,10.1093/asj/sjab357,https://doi.org/10.1093/asj/sjab357,unknown,lasers_energy_devices,clinical_gateway_source; timing_maintenance,laser resurfacing aesthetic,"Abstract Background Periorbital fractional CO2 laser resurfacing has been employed for facial rejuvenation purposes. However, to the best of our knowledge, no study has objectively assessed periorbital neoformation and remodeling of local cutaneous collagen, in a split-face model, from skin samples obtained during upper blepharoplasty. Objectives The authors sought to objectively evaluate neoformation and remodeling of local cutaneous collagen after periorbital skin fractional CO2 laser resurfacing. Methods Sixteen female patients presenting with dermatochalasis and periorbital rhytids were evaluated in a prospective and comparative study. All patients underwent unilateral periorbital fractional CO2 laser resurfacing 30 days before upper blepharoplasty. Quantification of types I and III collagen from laser-treated and untreated eyelid skin samples obtained during upper blepharoplasty was assessed with histochemical analysis (Picrosirius Red staining). Laser resurfacing treatment was applied to the untreated side immediately after the upper blepharoplasty. Two blinded, independent physicians evaluated clinical improvement in pretreatment and 1- and 6-month posttreatment digital images. Results Histochemical analysis showed significantly higher intensity in collagen types I (treated: 158.7 ± 5.3, untreated: 139.2 ± 5.0; P &lt; 0.0001) and III (treated: 105.1 ± 7.7, untreated: 104.1 ± 7.1; P &lt; 0.0001) in the fractional CO2 laser treatment samples; a greater difference was detected in collagen type I. A significant improvement in periorbital rhytidosis was observed 1 month after laser resurfacing (23%); a greater improvement in the periorbital region was observed 6 months after laser resurfacing and upper blepharoplasty (43.67%). Conclusions Periorbital fractional CO2 laser resurfacing was an effective method to improve palpebral skin, with histochemical evidence of increase in collagen types I and III. Level of Evidence: 4"
B,8,"Clinical, Cosmetic and Investigational Dermatology",Combination Fractional Carbon Dioxide Laser Treatment and Bone Marrow Mesenchymal Stem Cell Therapy Enhances the Treatment of Skin Photoaging in a Murine Model System,2025,10.2147/ccid.s490225,https://doi.org/10.2147/ccid.s490225,open_access_cc_by_nc,combination_therapy; lasers_energy_devices; skin_quality_peels,combination_observation,combination aesthetic treatment,
B,8,"Clinical, Cosmetic and Investigational Dermatology","Combination Therapy with 308-nm Excimer Laser, Compound Glycyrrhizin, and Tacrolimus for Pediatric Facial and Cervical Vitiligo",2026,10.2147/ccid.s593313,https://doi.org/10.2147/ccid.s593313,open_access_cc_by_nc,combination_therapy; lasers_energy_devices,combination_observation,laser filler combination,
B,8,"Clinical, Cosmetic and Investigational Dermatology",Combination Treatment with Cryolipolysis and Hyaluronic Acid Fillers for Jawline Enhancement,2024,10.2147/ccid.s492091,https://doi.org/10.2147/ccid.s492091,open_access_cc_by_nc,body_contouring; combination_therapy; dermal_fillers,combination_observation; structured_taxonomy_support,combination aesthetic treatment,
B,8,"Clinical, Cosmetic and Investigational Dermatology","Combined aesthetic interventions for prevention of facial ageing, and restoration and beautification of face and body",2017,10.2147/ccid.s144282,https://doi.org/10.2147/ccid.s144282,open_access_cc_by_nc,body_contouring; combination_therapy,combination_observation,body contouring aesthetic,
B,8,"Clinical, Cosmetic and Investigational Dermatology",Evaluation of the Performance and Tolerance of the Combination of an HA-based Filler with Tri-Hyal Technology and a Skin Biorevitalizer on Skin Aging Parameters,2023,10.2147/ccid.s372490,https://doi.org/10.2147/ccid.s372490,open_access_cc_by_nc,combination_therapy; dermal_fillers,combination_observation,laser filler combination,
B,8,"Clinical, Cosmetic and Investigational Dermatology",Hyaluronic Acid Combined with Diluted and Hyperdiluted Calcium Hydroxylapatite to Treat the Periocular Area,2025,10.2147/ccid.s518475,https://doi.org/10.2147/ccid.s518475,open_access_cc_by_nc,combination_therapy; dermal_fillers,combination_observation,calcium hydroxylapatite filler,
B,8,"Clinical, Cosmetic and Investigational Dermatology",Microneedling Combined with Photothermal-Biomodulated Autologous PRP to Enhance Exosome Release in Refractory Melasma: A Case Report,2026,10.2147/ccid.s596645,https://doi.org/10.2147/ccid.s596645,open_access_cc_by_nc,combination_therapy; regenerative_prp; rf_microneedling_ultrasound; skin_quality_peels,combination_observation,radiofrequency microneedling aesthetic,
B,8,"Clinical, Cosmetic and Investigational Dermatology",Partial Unilateral Lentiginosis Successfully Treated with the Combination of 511 nm and 578 nm Copper Bromide Laser in an Indonesian Woman,2023,10.2147/ccid.s423917,https://doi.org/10.2147/ccid.s423917,open_access_cc_by_nc,combination_therapy; lasers_energy_devices,combination_observation,laser filler combination,
B,8,"Clinical, Cosmetic and Investigational Dermatology",RELAX and FIRMNESS: The Combination of Muscle Relaxation with Botulinum Toxin and Collagen Biostimulation with Calcium Hydroxyapatite for the Treatment of the Cervical Region,2023,10.2147/ccid.s430762,https://doi.org/10.2147/ccid.s430762,open_access_cc_by_nc,combination_therapy; injectables_neurotoxins,combination_observation,botulinum toxin filler combination,
B,8,"Clinical, Cosmetic and Investigational Dermatology",Synergistic effects of Combined Therapy: nonfocused ultrasound plus Aussie current for noninvasive body contouring,2018,10.2147/ccid.s157782,https://doi.org/10.2147/ccid.s157782,open_access_cc_by_nc,body_contouring; combination_therapy; rf_microneedling_ultrasound,combination_observation,body contouring aesthetic,
B,8,"Clinical, Cosmetic and Investigational Dermatology","Treatment of elderly patients with advanced lipedema: a combination of laser-assisted liposuction, medial thigh lift, and lower partial abdominoplasty",2014,10.2147/ccid.s56655,https://doi.org/10.2147/ccid.s56655,open_access_cc_by_nc,combination_therapy; lasers_energy_devices,combination_observation,combination aesthetic treatment,
B,8,Cosmetics,Poly-L-lactic Acid (Sculptra®): A Regenerative Aesthetic Treatment,2026,10.3390/cosmetics13030103,https://doi.org/10.3390/cosmetics13030103,open_access_cc_by,combination_therapy; dermal_fillers; regenerative_prp; skin_quality_peels,combination_observation; timing_maintenance,poly-L-lactic acid filler,"Regenerative medicine aims to restore the structure and function for improved tissue health; reduced tissue health can arise from causes such as aging, which results in the ongoing degradation of the extracellular matrix (ECM) of the skin. Replacement of a single biological component is not sufficient for an esthetic treatment to be described as regenerative; it is the relative amounts, ratios, types and organization of stimulated components that are important in a treatment’s regenerative potential. Regenerative aesthetics aims to recapture the youthful structure and function of tissue by exploiting the body’s own systems. Poly-L-lactic acid (PLLA-SCA; Sculptra®), an injectable, biodegradable, non-permanent biostimulator, induces a combination of mechanotransductional/mechanical stimulation and foreign body reaction response and promotes ECM remodeling via the production of collagen through the upregulation of cytokines interleukin-1b and CXCL6, elastin, proteoglycans and multiadhesive glycoproteins. In addition, PLLA-SCA stimulates adipocyte rejuvenation/adipogenesis and increases the thickness of the dermis and adipose layers. Hence, PLLA-SCA stimulates endogenous pathways, and the array of biostimulatory effects should not be considered individually but as interlinked with the overall goal of improvement in skin health. These effects manifest clinically as long-term improvements in the mechanical properties of the skin, the restoration of volume and elasticity, improvements in skin quality and thickness, and dermal remodeling."
B,8,Dermatologic Surgery,A Comprehensive Approach to Multimodal Facial Aesthetic Treatment: Injection Techniques and Treatment Characteristics From the HARMONY Study: ERRATUM,2016,10.1097/dss.0000000000000947,https://doi.org/10.1097/dss.0000000000000947,unknown,combination_therapy,clinical_gateway_source; combination_observation; structured_taxonomy_support,combination aesthetic treatment,
B,8,Dermatologic Surgery,Beyond Weight Loss: GLP-1 and the future of Aesthetic Outcomes,2025,10.1097/dss.0000000000004806,https://doi.org/10.1097/dss.0000000000004806,unknown,glp1_aesthetics,clinical_gateway_source; sales_education_support,GLP-1 facial volume loss,
B,8,Dermatologic Surgery,Botulinum Toxin Type B (MYOBLOC) Versus Botulinum Toxin Type A (BOTOX) Frontalis Study: Rate of Onset and Radius of Diffusion,2003,10.1046/j.1524-4725.2003.29124.x,https://doi.org/10.1046/j.1524-4725.2003.29124.x,unknown,combination_therapy; injectables_neurotoxins,clinical_gateway_source; sales_education_support; timing_maintenance,botulinum toxin filler combination,
B,8,Dermatologic Surgery,Commentary on Maximizing Panfacial Aesthetic Outcomes,2020,10.1097/dss.0000000000002287,https://doi.org/10.1097/dss.0000000000002287,unknown,regenerative_prp,clinical_gateway_source; sales_education_support,polynucleotide aesthetic,
B,8,Dermatologic Surgery,Commentary: Novel Hyaluronic Acid Dermal Filler: Dermal Gel Extra Physical Properties and Clinical Outcomes,2010,10.1111/j.1524-4725.2010.01781.x,https://doi.org/10.1111/j.1524-4725.2010.01781.x,unknown,dermal_fillers,clinical_gateway_source; sales_education_support,dermal filler aesthetic,
B,8,Dermatologic Surgery,Laser Rejuvenation of Nonfacial Skin: A Review and a Personal Approach,2020,10.1097/dss.0000000000002656,https://doi.org/10.1097/dss.0000000000002656,unknown,lasers_energy_devices,clinical_gateway_source,laser skin rejuvenation,"BACKGROUND Laser skin rejuvenation historically has emphasized facial photodamage. In this review, we examine energy-based rejuvenation for nonfacial skin. OBJECTIVE The purpose of this review is to summarize past and current energy-based rejuvenation off the face. RESULTS Many energy-based interventions can address pigment, tone, and texture irregularities of nonfacial skin. CONCLUSION With conservative settings, current devices can be applied safely for nonfacial skin rejuvenation."
B,8,Dermatologic Surgery,"Patient Satisfaction and Reported Long-Term Therapeutic Efficacy Associated with 1,320 nm Nd:YAG Laser Treatment of Acne Scarring and Photoaging",2006,10.1111/j.1524-4725.2006.32071.x,https://doi.org/10.1111/j.1524-4725.2006.32071.x,unknown,lasers_energy_devices; skin_quality_peels,clinical_gateway_source; sales_education_support; timing_maintenance,chemical peel photoaging,
B,8,Dermatologic Surgery,Pooled Subject-Reported Outcomes from 2 Phase 3 Studies of OnabotulinumtoxinA for Simultaneous Treatment of Forehead and Glabellar Lines: Erratum,2021,10.1097/dss.0000000000003196,https://doi.org/10.1097/dss.0000000000003196,unknown,injectables_neurotoxins,clinical_gateway_source; sales_education_support; structured_taxonomy_support,glabellar lines botulinum,
B,8,Dermatologic Surgery,"Preventive, Cumulative Effects of Botulinum Toxin Type A in Facial Aesthetics",2017,10.1097/dss.0000000000001404,https://doi.org/10.1097/dss.0000000000001404,unknown,injectables_neurotoxins; skin_quality_peels,clinical_gateway_source; structured_taxonomy_support,neuromodulator facial aesthetics,"BACKGROUND Botulinum toxin Type A (BoNTA) is the gold standard for the treatment of dynamic rhytides in the face. Recently, clinical observation suggests that individuals who receive regular injections of BoNTA experience ongoing wrinkle reduction and improvements in overall skin quality not observed in those treated sporadically. OBJECTIVE To review scientific evidence of qualitative changes in the skin and the possibility of indirect or direct effects on fibroblasts affecting fibroblast activity, including collagen production, after repeated treatment with BoNTA. MATERIALS AND METHODS We examined the literature for supporting evidence of the effect of repeated treatment cycles on wrinkle reduction and skin quality; histological changes in collagen structure; alterations in biomechanical features of the skin; and potential fibroblastic response. RESULTS Apparent cumulative improvement on wrinkle reduction and additional skin quality attributes with regular BoNTA treatments suggests an ongoing process of dermal repair. Clinical observation suggests that BoNTA injections stimulate collagen production and lead to a reorganization of the collagen network within the extracellular matrix, which in turn may produce improvements in features associated with more youthful skin. Moreover, evidence suggests that BoNTA may have a direct or indirect effect on fibroblast activity. CONCLUSION Clinical observation of progressive wrinkle reduction and qualitative improvements in a number of skin attributes that accumulate with more frequent injections of BoNTA suggest an ongoing process of repair leading to prolonged and cumulative effects."
B,8,Dermatologic Surgery,Risk of Severe Adverse Reactions To an Injectable Filler Based on a Fixed Combination of Hydroxyethylmethacrylate and Ethylmethacrylate with Hyaluronic Acid,2009,10.1111/j.1524-4725.2008.01062.x,https://doi.org/10.1111/j.1524-4725.2008.01062.x,unknown,combination_therapy; dermal_fillers,safety_floor; combination_observation,laser filler combination,
B,8,Dermatologic Surgery,The Effects of Aesthetic Lasers and Intense Pulsed Light on Skin Shields,2026,10.1097/dss.0000000000005045,https://doi.org/10.1097/dss.0000000000005045,unknown,lasers_energy_devices; skin_quality_peels,safety_floor,skin booster aesthetic,"BACKGROUND There is an increasing demand for laser and light-based procedures over larger body surface areas, increasing the risk of encountering nontarget skin areas such as melanocytic nevi and tattoos. Few products exist to block light energy transmission to these skin areas during such procedures. OBJECTIVE To evaluate the effects of four commonly used lasers and intense pulsed light (IPL) on skin shields and other materials aimed for protecting patients. MATERIALS AND METHODS The authors performed tests with a 532-nm KTP laser, 810-nm diode laser, 1,064-nm Nd:YAG laser, 2,940-nm Er:YAG laser, and IPL. Their effects were evaluated on adhesive skin shields, laser treatment patches, silk and paper white tape, and laser and IPL eye shields using a laser power and energy meter. RESULTS The skin shields demonstrated the lowest or second lowest energy transmission rates when exposed to the 532-nm KTP laser (3.70%), 810-nm laser (7.18%), 2,940-nm Er:YAG laser (0.04%), and IPL (0.99%–1.49%). Damage was seen on both eye and skin shields when exposed to the 1,064-nm Nd:YAG laser. CONCLUSION Skin shields were effective in blocking electromagnetic radiation with all tested lasers and IPL, except the 1,064-nm Nd:YAG laser, thus offering a safe, viable option to protect nontarget skin areas."
B,8,Dermatologic Surgery,Treatment of Refractory Melasma in Asians With the Picosecond Alexandrite Laser,2020,10.1097/dss.0000000000002612,https://doi.org/10.1097/dss.0000000000002612,unknown,lasers_energy_devices; practice_safety; skin_quality_peels,clinical_gateway_source; timing_maintenance,picosecond laser aesthetic,"BACKGROUND/OBJECTIVES The picosecond Alexandrite laser was studied in our practice with the diffractive lens array and the flat optic to treat melasma. METHODS AND MATERIALS Sixty patients with melasma were treated in a prospective investigation with the picosecond Alexandrite laser. Nineteen patients were treated with the flat optic and 41 patients were treated with the diffractive lens array. Treatments were performed with 1 pass at 2-week intervals for 6 treatments. The Melasma Severity Index (MSI) was used to evaluate the patients before treatment and 3 and 6 months after the final treatment session. RESULTS At 6 months after the last treatment, there was an 18.5% difference between the groups with a 75.7% improvement in the MSI in patients with the diffractive lens array and a 57.2% improvement in the MSI score in patients with the flat optic. At 6 months, there was recurrence of melasma in 5% of the cases with no hyperpigmentation with the diffractive optic in contrast to recurrence in 16% of the cases in the flat optic group and a transient macular hyperpigmentation in 21% of the cases. CONCLUSION This investigation highlights the utility of a picosecond Alexandrite laser with a flat and diffractive lens to successfully treat a large percentage of Asian patients in a sunny climate."
B,8,Dermatologic Surgery,Upper Margin of the Forehead Flap and Its Correlation With Aesthetic Results in Nasal Reconstruction in Fitzpatrick Skin Type III and IV Chinese,2022,10.1097/dss.0000000000003225,https://doi.org/10.1097/dss.0000000000003225,unknown,skin_quality_peels,safety_floor; structured_taxonomy_support,skin booster aesthetic,"BACKGROUND The forehead flap is one of the most commonly used methods for nose reconstruction. OBJECTIVE To determine the ideal upper margin of the flap in nasal reconstruction and its correlation with aesthetic results. METHODS From April 2013 to September 2017, 40 patients underwent nasal reconstruction involving the dorsum with a forehead flap. The authors hypothesized 5fdifferent levels as the position to place the upper margin of the forehead flap: (1) glabella, (2) level of the upper eyelid, (3) intercanthal line, (4) horizontal line between the keystone and intercanthal line, and (5) the keystone. Then they photoshopped the upper margins of the forehead flap at 5 different levels and designed a questionnaire. Nasal reconstructive plastic surgeons, medical practitioners, and people without medical backgrounds chose the most aesthetically pleasing photograph for every patient. RESULTS The questionnaire showed that the most aesthetically pleasing positions were located at glabella ( n = 0), level of upper eyelid ( n = 9), intercanthal line ( n = 24), the line between keystone and intercanthal line ( n = 6), and keystone ( n = 1). CONCLUSION The authors suggest placing the upper margin of the forehead flap at the level of the intercanthal line in nasal reconstruction involving the dorsum to achieve the best aesthetic results."
B,8,Facial Plastic Surgery,Fat Grafting for Facial Contouring,2019,10.1055/s-0039-1688796,https://doi.org/10.1055/s-0039-1688796,unknown,body_contouring; dermal_fillers,safety_floor; structured_taxonomy_support,body contouring aesthetic,"Abstract Fat grafting is a safe, effective method for facial rejuvenation if used to restore lost facial volume, but it is not as a method to correct cutaneous deformities and rhytids, or to counteract gravitational effects. The most significant postoperative complication is weight gain that can make a face look overinflated. Accordingly, it is important to select a safe and appropriate candidate. This article outlines who is a suitable prospect for fat grafting and juxtaposes the two methods of facial volume restoration: fat grafting versus injectable fillers. Then a detailed exposition of the operative technique is outlined, including anesthesia, harvesting, processing, and injection. Finally, this article concludes with a description of the postoperative course and the management of potential complications."
B,8,Facial Plastic Surgery,Hair Restoration Complications: An Approach to the Unnatural-Appearing Hair Transplant,2008,10.1055/s-0028-1102908,https://doi.org/10.1055/s-0028-1102908,unknown,lasers_energy_devices,safety_floor; sales_education_support,laser hair removal,
B,8,Facial Plastic Surgery,Management of the Cephalically Malpositioned Lower Lateral Crus in Aesthetic Rhinoplasty,2017,10.1055/s-0037-1606638,https://doi.org/10.1055/s-0037-1606638,unknown,lasers_energy_devices; practice_safety,safety_floor,aesthetic complication management,"Abstract Cephalic malposition of the lower lateral cartilages (LLC) gained increasing awareness as a distinct anatomical entity within the last years. It has become clear that this type of deformity is not amenable to traditional rhinoplasty techniques. Repositioning of the lateral crus of the LLC enables the surgeon to achieve significant and reliable changes in the shape and function of the nose. The authors present their technique for repositioning of the cephalically malpositioned LLC. Their method is based on a turn-in flap that is positioned along the caudal margin of the repositioned LLC. This flap straightens a convex LLC and gives reliable structural support to the caudal alar margin. In this article, they discuss the various indications of this technique, introduce a new, more precise concept for evaluation of the axis of the lateral crus of the LLC, and highlight additional details of this reliable technique."
B,8,Facial Plastic Surgery,"Mandibular Rim Trilogy with Botulinum Toxin Injection: Reduction, Projection, and Lift",2017,10.1055/s-0037-1600525,https://doi.org/10.1055/s-0037-1600525,unknown,combination_therapy; injectables_neurotoxins; practice_safety,safety_floor; timing_maintenance; structured_taxonomy_support,botulinum toxin filler combination,"Abstract “Onabotulinum toxin A (Botox) revolution” has brought the fundamental change in the facial rejuvenation as well as the concept of microinjection. The aesthetic standard tends to be the “globalization”; however, Asians have different aesthetic cultures and unique facial features compared with Caucasians. A new rejuvenation concept is proposed during our practice; the Asian face should preserve the original facial identity during Botox treatments. The lower face is treated with botulinum toxin to achieve a harmonious facial profile. Twenty young females ranging in age from 30 to 45 years consented and received the three-pronged procedure from March 2014 to April 2015; photography at baseline and follow-up visit were taken and analyzed. After posttreatment for 2 months, significant improvement was observed compared with the baseline. And the reduced masseter prominence and prominent chin were obtained, showing a favorable facial contour and harmonious appearance during the follow-up. The novel three-pronged approach to lower facial rejuvenation was aimed at the Asian characteristic of hypertrophic masseter, chin retrusion, and the facial sagging during the aging process. Botox treatment was a quite effective and safe strategy to improve the appearance and contour of the lower face in Asian patients."
B,8,Facial Plastic Surgery,Platelet-Rich Plasma for the Aesthetic Surgeon,2017,10.1055/s-0037-1604240,https://doi.org/10.1055/s-0037-1604240,unknown,lasers_energy_devices; practice_safety; regenerative_prp,clinical_gateway_source,platelet rich plasma facial rejuvenation,"Abstract Platelet-rich plasma (PRP) is an autogenously harvested blood plasma containing concentrated levels of platelets and growth factors. PRP has been identified as a promising treatment for enhancing wound healing and has been used for decades in multiple medical specialties including cardiac surgery, oral surgery, ophthalmology, and orthopedic surgery. Growing evidence for multiple aesthetic surgery applications has recently been developed, particularly for hair restoration and skin rejuvenation. The goal of this article is to review the current medical literature on PRP and identify promising applications that may be integrated into a modern aesthetic surgery practice. The evidence for the use of PRP technology is rapidly expanding as a powerful therapy for select cosmetic surgery patients."
B,8,Facial Plastic Surgery,The Radiofrequency Frontier: A Review of Radiofrequency and Combined Radiofrequency Pulsed-Light Technology in Aesthetic Medicine,2005,10.1055/s-2005-872414,https://doi.org/10.1055/s-2005-872414,unknown,combination_therapy; lasers_energy_devices; rf_microneedling_ultrasound,clinical_gateway_source; combination_observation,radiofrequency microneedling aesthetic,
B,8,Facial Plastic Surgery,Treatment of Skin Tumors of the Inner Canthal Region - Reconstructing the Medial Canthal Area: A Dilemma Between Doing Too Much and an Aesthetic Outcome,1997,10.1055/s-2008-1064472,https://doi.org/10.1055/s-2008-1064472,unknown,combination_therapy,clinical_gateway_source; sales_education_support,combination aesthetic treatment,
B,8,Facial Plastic Surgery & Aesthetic Medicine,Beyond Botox: Contemporary Management of Nonflaccid Facial Palsy,2020,10.1089/fpsam.2020.0009,https://doi.org/10.1089/fpsam.2020.0009,unknown,practice_safety,safety_floor,aesthetic complication management,"Many transient facial nerve insults, including Bell's palsy, Ramsay Hunt syndrome, Lyme-associated facial paralysis, and temporal bone fractures, ultimately lead to nonflaccid facial palsy (NFFP). NFFP is associated with significant functional, aesthetic, psychological, and social impairments. However, algorithms for comprehensive management of this entity are not well developed and are rapidly evolving. Herein, we present our current approach to NFFP, with the goal of providing a framework that may be applied to this complex patient population."
